dataset,classifier,metric,experimento,experimento_num,valor,author
data.csv,naive_bayes,f1_score,v14,14,0.521900462802619,luiz-miguel-silva
data.csv,naive_bayes,f1_score,v15,15,0.5438427871148459,luiz-miguel-silva
data.csv,naive_bayes,f1_score,v16,16,0.5749398569397073,luiz-miguel-silva
data.csv,naive_bayes,f1_score,v17,17,0.6154658147632478,luiz-miguel-silva
data.csv,naive_bayes,f1_score,v18,18,0.5625985400537342,luiz-miguel-silva
data.csv,naive_bayes,f1_score,v19,19,0.5863101788951216,luiz-miguel-silva
data.csv,naive_bayes,f1_score,v20,20,0.6063515509968056,luiz-miguel-silva
garments-workers,naive_bayes,f1_score,v1,1,0.6422211429496519,isaque--cruz
garments-workers,naive_bayes,f1_score,v2,2,0.6959089841259187,isaque--cruz
garments-workers,naive_bayes,f1_score,v3,3,0.6451855836471221,isaque--cruz
garments-workers,naive_bayes,f1_score,v4,4,0.6588947873061902,isaque--cruz
garments-workers,naive_bayes,f1_score,v5,5,0.6532064023433414,isaque--cruz
garments-workers,naive_bayes,f1_score,v6,6,0.6863298259140171,isaque--cruz
garments-workers,naive_bayes,f1_score,v7,7,0.634272899508951,isaque--cruz
garments-workers,naive_bayes,f1_score,v8,8,0.7004036109313861,isaque--cruz
garments-workers,naive_bayes,f1_score,v9,9,0.6108058608058609,isaque--cruz
garments-workers,naive_bayes,f1_score,v10,10,0.6773537396553562,isaque--cruz
garments-workers,naive_bayes,f1_score,v11,11,0.6862342261084525,isaque--cruz
garments-workers,naive_bayes,f1_score,v12,12,0.6834516344654168,isaque--cruz
garments-workers,naive_bayes,f1_score,v13,13,0.6419378815590576,isaque--cruz
garments-workers,naive_bayes,f1_score,v14,14,0.6514393957870946,isaque--cruz
garments-workers,naive_bayes,f1_score,v15,15,0.6481368563685637,isaque--cruz
garments-workers,naive_bayes,f1_score,v16,16,0.6565964440460182,isaque--cruz
garments-workers,naive_bayes,f1_score,v17,17,0.6696476894925388,isaque--cruz
garments-workers,naive_bayes,f1_score,v18,18,0.6971992746322788,isaque--cruz
garments-workers,naive_bayes,f1_score,v19,19,0.6223803047738605,isaque--cruz
garments-workers,naive_bayes,f1_score,v20,20,0.6427082358346876,isaque--cruz
glass_identification,naive_bayes,f1_score,v1,1,0.3832671957671957,andrey--jodar
glass_identification,naive_bayes,f1_score,v2,2,0.4250528444076831,andrey--jodar
glass_identification,naive_bayes,f1_score,v3,3,0.4201680672268907,andrey--jodar
glass_identification,naive_bayes,f1_score,v4,4,0.3691520467836257,andrey--jodar
glass_identification,naive_bayes,f1_score,v5,5,0.4619047619047619,andrey--jodar
glass_identification,naive_bayes,f1_score,v6,6,0.4286638789326961,andrey--jodar
glass_identification,naive_bayes,f1_score,v7,7,0.4506721348826612,andrey--jodar
glass_identification,naive_bayes,f1_score,v8,8,0.5367543859649123,andrey--jodar
glass_identification,naive_bayes,f1_score,v9,9,0.4222222222222222,andrey--jodar
glass_identification,naive_bayes,f1_score,v10,10,0.4788178780284043,andrey--jodar
glass_identification,naive_bayes,f1_score,v11,11,0.3090277777777777,andrey--jodar
glass_identification,naive_bayes,f1_score,v12,12,0.4181167851756087,andrey--jodar
glass_identification,naive_bayes,f1_score,v13,13,0.4974912165129556,andrey--jodar
glass_identification,naive_bayes,f1_score,v14,14,0.4481481481481482,andrey--jodar
glass_identification,naive_bayes,f1_score,v15,15,0.4366096866096866,andrey--jodar
glass_identification,naive_bayes,f1_score,v16,16,0.426750637276953,andrey--jodar
glass_identification,naive_bayes,f1_score,v17,17,0.5761183261183261,andrey--jodar
glass_identification,naive_bayes,f1_score,v18,18,0.4140085061137692,andrey--jodar
glass_identification,naive_bayes,f1_score,v19,19,0.4774374331887065,andrey--jodar
glass_identification,naive_bayes,f1_score,v20,20,0.3925834022608216,andrey--jodar
iris,naive_bayes,f1_score,v1,1,1.0,pablo-v2
iris,naive_bayes,f1_score,v1,1,0.6470588235294118,gustavo--cruz-v2
iris,naive_bayes,f1_score,v2,2,0.9326599326599326,pablo-v2
iris,naive_bayes,f1_score,v2,2,1.0,gustavo--cruz-v2
iris,naive_bayes,f1_score,v3,3,1.0,pablo-v2
iris,naive_bayes,f1_score,v3,3,0.4736842105263157,gustavo--cruz-v2
iris,naive_bayes,f1_score,v4,4,0.9333333333333332,pablo-v2
iris,naive_bayes,f1_score,v4,4,0.9657142857142856,gustavo--cruz-v2
iris,naive_bayes,f1_score,v5,5,0.8976982097186701,pablo-v2
iris,naive_bayes,f1_score,v5,5,0.6470588235294118,gustavo--cruz-v2
iris,naive_bayes,f1_score,v6,6,0.9665831244778612,pablo-v2
iris,naive_bayes,f1_score,v6,6,1.0,gustavo--cruz-v2
iris,naive_bayes,f1_score,v7,7,0.9665831244778612,pablo-v2
iris,naive_bayes,f1_score,v7,7,0.4736842105263157,gustavo--cruz-v2
iris,naive_bayes,f1_score,v8,8,0.9665831244778612,pablo-v2
iris,naive_bayes,f1_score,v8,8,0.9657142857142856,gustavo--cruz-v2
iris,naive_bayes,f1_score,v9,9,1.0,pablo-v2
iris,naive_bayes,f1_score,v9,9,0.6470588235294118,gustavo--cruz-v2
iris,naive_bayes,f1_score,v10,10,0.899749373433584,pablo-v2
iris,naive_bayes,f1_score,v10,10,1.0,gustavo--cruz-v2
iris,naive_bayes,f1_score,v11,11,1.0,pablo-v2
iris,naive_bayes,f1_score,v11,11,0.4736842105263157,gustavo--cruz-v2
iris,naive_bayes,f1_score,v12,12,0.9333333333333332,pablo-v2
iris,naive_bayes,f1_score,v12,12,0.9657142857142856,gustavo--cruz-v2
iris,naive_bayes,f1_score,v13,13,0.9326599326599326,pablo-v2
iris,naive_bayes,f1_score,v13,13,0.6470588235294118,gustavo--cruz-v2
iris,naive_bayes,f1_score,v14,14,0.9665831244778612,pablo-v2
iris,naive_bayes,f1_score,v14,14,1.0,gustavo--cruz-v2
iris,naive_bayes,f1_score,v15,15,0.9665831244778612,pablo-v2
iris,naive_bayes,f1_score,v15,15,0.4736842105263157,gustavo--cruz-v2
iris,naive_bayes,f1_score,v16,16,0.9326599326599326,pablo-v2
iris,naive_bayes,f1_score,v16,16,0.9657142857142856,gustavo--cruz-v2
iris,naive_bayes,f1_score,v17,17,1.0,pablo-v2
iris,naive_bayes,f1_score,v17,17,0.6470588235294118,gustavo--cruz-v2
iris,naive_bayes,f1_score,v18,18,1.0,pablo-v2
iris,naive_bayes,f1_score,v18,18,1.0,gustavo--cruz-v2
iris,naive_bayes,f1_score,v19,19,0.9665831244778612,pablo-v2
iris,naive_bayes,f1_score,v19,19,0.4736842105263157,gustavo--cruz-v2
iris,naive_bayes,f1_score,v20,20,0.9333333333333332,pablo-v2
iris,naive_bayes,f1_score,v20,20,0.9657142857142856,gustavo--cruz-v2
mushroom,naive_bayes,f1_score,v1,1,0.4410728382463369,thalles--barros
mushroom,naive_bayes,f1_score,v2,2,0.5443349753694581,thalles--barros
mushroom,naive_bayes,f1_score,v3,3,0.8572859969011414,thalles--barros
mushroom,naive_bayes,f1_score,v4,4,0.6873464594164855,thalles--barros
mushroom,naive_bayes,f1_score,v5,5,0.9468759508282596,thalles--barros
mushroom,naive_bayes,f1_score,v6,6,0.4410728382463369,thalles--barros
mushroom,naive_bayes,f1_score,v7,7,0.4818391914732158,thalles--barros
mushroom,naive_bayes,f1_score,v8,8,0.8572859969011414,thalles--barros
mushroom,naive_bayes,f1_score,v9,9,0.6873464594164855,thalles--barros
mushroom,naive_bayes,f1_score,v10,10,0.9468759508282596,thalles--barros
mushroom,naive_bayes,f1_score,v11,11,0.4410728382463369,thalles--barros
mushroom,naive_bayes,f1_score,v12,12,0.4818391914732158,thalles--barros
mushroom,naive_bayes,f1_score,v13,13,0.8572859969011414,thalles--barros
mushroom,naive_bayes,f1_score,v14,14,0.6873464594164855,thalles--barros
mushroom,naive_bayes,f1_score,v15,15,0.9468759508282596,thalles--barros
mushroom,naive_bayes,f1_score,v16,16,0.4410728382463369,thalles--barros
mushroom,naive_bayes,f1_score,v17,17,0.4818391914732158,thalles--barros
mushroom,naive_bayes,f1_score,v18,18,0.8572859969011414,thalles--barros
mushroom,naive_bayes,f1_score,v19,19,0.6873464594164855,thalles--barros
mushroom,naive_bayes,f1_score,v20,20,0.9468759508282596,thalles--barros
spambase,naive_bayes,f1_score,v1,1,0.7998145730449755,arthur--heiji
spambase,naive_bayes,f1_score,v2,2,0.8272608437314319,arthur--heiji
spambase,naive_bayes,f1_score,v3,3,0.8367590279354985,arthur--heiji
spambase,naive_bayes,f1_score,v4,4,0.7989013704358404,arthur--heiji
spambase,naive_bayes,f1_score,v5,5,0.8103496913018172,arthur--heiji
spambase,naive_bayes,f1_score,v6,6,0.7967802157606966,arthur--heiji
spambase,naive_bayes,f1_score,v7,7,0.8345292413714762,arthur--heiji
spambase,naive_bayes,f1_score,v8,8,0.7923361006883919,arthur--heiji
spambase,naive_bayes,f1_score,v9,9,0.8368825592762262,arthur--heiji
spambase,naive_bayes,f1_score,v10,10,0.8208681214421252,arthur--heiji
spambase,naive_bayes,f1_score,v11,11,0.8300460410390496,arthur--heiji
spambase,naive_bayes,f1_score,v12,12,0.8087065832263001,arthur--heiji
spambase,naive_bayes,f1_score,v13,13,0.8095375548171029,arthur--heiji
spambase,naive_bayes,f1_score,v14,14,0.8060781750317361,arthur--heiji
spambase,naive_bayes,f1_score,v15,15,0.8170047007901278,arthur--heiji
spambase,naive_bayes,f1_score,v16,16,0.8103092783505155,arthur--heiji
spambase,naive_bayes,f1_score,v17,17,0.8046850445531109,arthur--heiji
spambase,naive_bayes,f1_score,v18,18,0.8350071736011477,arthur--heiji
spambase,naive_bayes,f1_score,v19,19,0.8313541692537126,arthur--heiji
spambase,naive_bayes,f1_score,v20,20,0.7973745966559108,arthur--heiji
tic-tac-toe,naive_bayes,f1_score,v1,1,0.6,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v2,2,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v3,3,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v4,4,0.52,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v5,5,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v6,6,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v7,7,0.61,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v8,8,0.58,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v9,9,0.58,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v10,10,0.57,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v11,11,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v12,12,0.55,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v13,13,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v14,14,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v15,15,0.57,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v16,16,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v17,17,0.62,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v18,18,0.52,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v19,19,0.59,leandro-menoni
tic-tac-toe,naive_bayes,f1_score,v20,20,0.53,leandro-menoni
vertebra-column,naive_bayes,f1_score,v1,1,0.8357142857142857,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v2,2,0.8770114942528736,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v3,3,0.7432950191570882,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v4,4,0.7056774642981539,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v5,5,0.6856800856800858,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v6,6,0.7205128205128206,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v7,7,0.9034578990973706,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v8,8,0.7347763347763347,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v9,9,0.8344877344877345,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v10,10,0.7167919799498748,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v11,11,0.8881446039340776,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v12,12,0.7762416794674859,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v13,13,0.7583157583157583,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v14,14,0.7861246612466125,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v15,15,0.7486821186511589,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v16,16,0.7532467532467533,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v17,17,0.8341044919992289,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v18,18,0.8310267471958586,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v19,19,0.8424691358024691,eduardo-barbeiro
vertebra-column,naive_bayes,f1_score,v20,20,0.7002489884842825,eduardo-barbeiro
wine,naive_bayes,f1_score,v1,1,0.945824706694272,larissa-v2
wine,naive_bayes,f1_score,v2,2,0.944055944055944,larissa-v2
wine,naive_bayes,f1_score,v3,3,1.0,larissa-v2
wine,naive_bayes,f1_score,v4,4,1.0,larissa-v2
wine,naive_bayes,f1_score,v5,5,1.0,larissa-v2
wine,naive_bayes,f1_score,v6,6,1.0,larissa-v2
wine,naive_bayes,f1_score,v7,7,0.944055944055944,larissa-v2
wine,naive_bayes,f1_score,v8,8,0.9740129935032484,larissa-v2
wine,naive_bayes,f1_score,v9,9,0.9726327312534208,larissa-v2
wine,naive_bayes,f1_score,v10,10,1.0,larissa-v2
wine,naive_bayes,f1_score,v11,11,0.942857142857143,larissa-v2
wine,naive_bayes,f1_score,v12,12,1.0,larissa-v2
wine,naive_bayes,f1_score,v13,13,1.0,larissa-v2
wine,naive_bayes,f1_score,v14,14,0.9726327312534208,larissa-v2
wine,naive_bayes,f1_score,v15,15,0.9441538629181648,larissa-v2
wine,naive_bayes,f1_score,v16,16,0.9457411645054664,larissa-v2
wine,naive_bayes,f1_score,v17,17,0.970961887477314,larissa-v2
wine,naive_bayes,f1_score,v18,18,1.0,larissa-v2
wine,naive_bayes,f1_score,v19,19,1.0,larissa-v2
wine,naive_bayes,f1_score,v20,20,0.9441538629181648,larissa-v2
wine-white,naive_bayes,f1_score,v1,1,0.6669601584855822,lucas-v2
wine-white,naive_bayes,f1_score,v2,2,0.6494808449695668,lucas-v2
wine-white,naive_bayes,f1_score,v3,3,0.7019606178402276,lucas-v2
wine-white,naive_bayes,f1_score,v4,4,0.663518821603928,lucas-v2
wine-white,naive_bayes,f1_score,v5,5,0.6474327130064835,lucas-v2
wine-white,naive_bayes,f1_score,v6,6,0.6377945749503577,lucas-v2
wine-white,naive_bayes,f1_score,v7,7,0.6843133535660091,lucas-v2
wine-white,naive_bayes,f1_score,v8,8,0.6566518587795184,lucas-v2
wine-white,naive_bayes,f1_score,v9,9,0.6846140874227331,lucas-v2
wine-white,naive_bayes,f1_score,v10,10,0.6547263215246084,lucas-v2
wine-white,naive_bayes,f1_score,v11,11,0.6755397044741716,lucas-v2
wine-white,naive_bayes,f1_score,v12,12,0.6714734688587721,lucas-v2
wine-white,naive_bayes,f1_score,v13,13,0.6518759850843809,lucas-v2
wine-white,naive_bayes,f1_score,v14,14,0.6692649324753014,lucas-v2
wine-white,naive_bayes,f1_score,v15,15,0.6711802065032554,lucas-v2
wine-white,naive_bayes,f1_score,v16,16,0.6764447011101177,lucas-v2
wine-white,naive_bayes,f1_score,v17,17,0.6677018964100078,lucas-v2
wine-white,naive_bayes,f1_score,v18,18,0.6508267405575481,lucas-v2
wine-white,naive_bayes,f1_score,v19,19,0.676769677760169,lucas-v2
wine-white,naive_bayes,f1_score,v20,20,0.6725657282456956,lucas-v2
winequality-red,naive_bayes,f1_score,v1,1,0.866115669703344,arthur-hydeki
winequality-red,naive_bayes,f1_score,v2,2,0.8218794116999818,arthur-hydeki
winequality-red,naive_bayes,f1_score,v3,3,0.9582595849748036,arthur-hydeki
winequality-red,naive_bayes,f1_score,v4,4,0.8492563554139136,arthur-hydeki
winequality-red,naive_bayes,f1_score,v5,5,0.821375015021039,arthur-hydeki
winequality-red,naive_bayes,f1_score,v6,6,0.8946146648913355,arthur-hydeki
winequality-red,naive_bayes,f1_score,v7,7,0.8957714280917234,arthur-hydeki
winequality-red,naive_bayes,f1_score,v8,8,0.8036695595792928,arthur-hydeki
winequality-red,naive_bayes,f1_score,v9,9,0.7914096774200318,arthur-hydeki
winequality-red,naive_bayes,f1_score,v10,10,0.8451412764441305,arthur-hydeki
winequality-red,naive_bayes,f1_score,v11,11,0.9048814045245692,arthur-hydeki
winequality-red,naive_bayes,f1_score,v12,12,0.8151657792235754,arthur-hydeki
winequality-red,naive_bayes,f1_score,v13,13,0.9556459363170868,arthur-hydeki
winequality-red,naive_bayes,f1_score,v14,14,0.8579421008031055,arthur-hydeki
winequality-red,naive_bayes,f1_score,v15,15,0.8560069161593571,arthur-hydeki
winequality-red,naive_bayes,f1_score,v16,16,0.876014098091639,arthur-hydeki
winequality-red,naive_bayes,f1_score,v17,17,0.8408534412282591,arthur-hydeki
winequality-red,naive_bayes,f1_score,v18,18,0.9157325837037842,arthur-hydeki
winequality-red,naive_bayes,f1_score,v19,19,0.8872795138081948,arthur-hydeki
winequality-red,naive_bayes,f1_score,v20,20,0.8686204991455415,arthur-hydeki
